TicketID,Date,CustomerID,Priority,Category,ResolutionHours
4017,2025-02-22,1201,Medium,How-to,12.9
4018,2024-05-18,1127,High,Billing,4.4
4019,2024-12-04,1250,Low,How-to,15.2
4020,2024-06-06,1272,Low,Billing,14.0
4021,2024-09-08,1089,Low,How-to,12.3
4022,2025-12-19,1115,Medium,Account,18.2
4023,2025-08-07,1036,Low,Bug,7.6
4024,2024-02-21,1024,High,Bug,8.9
4025,2024-01-17,1199,Medium,Billing,17.1
4026,2025-01-10,1206,Critical,Account,17.3
4027,2025-04-10,1117,Low,Bug,7.0
4028,2024-06-29,1082,Low,How-to,7.0
4029,2024-02-07,1046,Low,Account,8.6
4030,2024-10-27,1267,Low,Account,3.1
4031,2024-12-27,1211,Low,Outage,9.3
4032,2025-06-11,1103,Critical,Billing,5.1
4033,2024-08-01,1286,Low,Bug,18.6
4034,2025-07-11,1071,Low,Outage,10.5
4035,2024-06-14,1054,Low,Billing,7.2
4036,2024-07-30,1025,Low,Account,14.3
4037,2025-02-17,1246,High,How-to,29.6
4038,2024-02-25,1109,Low,Bug,17.1
4039,2025-06-19,1010,Low,Bug,5.5
4040,2025-05-21,1041,Medium,Bug,8.5
4041,2024-12-03,1263,Low,Bug,13.2
4042,2025-02-05,1131,Medium,Outage,7.4
4043,2025-08-17,1222,Low,How-to,6.3
4044,2026-01-26,1003,Low,Billing,5.8
4045,2025-09-05,1063,Medium,How-to,18.4
4046,2025-08-30,1096,Medium,Outage,11.3
4047,2024-09-05,1078,High,Billing,29.4
4048,2024-09-22,1248,Low,Outage,3.6
4049,2025-02-10,1214,High,Account,1.8
4050,2026-01-14,1070,Low,How-to,13.5
4051,2025-09-09,1004,Medium,Outage,25.9
4052,2025-01-29,1245,Medium,Billing,7.6
4053,2025-10-26,1298,Medium,Account,13.9
4054,2024-07-21,1097,Medium,Bug,4.8
4055,2024-05-10,1262,Low,Account,10.9
4056,2025-03-22,1041,High,Account,17.1
4057,2024-05-21,1141,Low,Account,19.7
4058,2025-01-05,1067,Low,How-to,16.6
4059,2026-01-27,1192,Critical,Outage,23.1
4060,2024-03-07,1140,Medium,How-to,2.5
4061,2026-02-15,1267,Critical,How-to,6.4
4062,2026-01-07,1103,Low,How-to,6.2
4063,2026-02-12,1290,Low,How-to,1.2
4064,2025-05-23,1063,Low,Bug,11.3
4065,2025-12-13,1056,High,Bug,16.7
4066,2024-11-02,1039,Low,How-to,12.7
4067,2024-10-21,1248,High,How-to,12.4
4068,2024-08-10,1188,High,How-to,21.0
4069,2024-03-15,1287,Medium,Billing,5.4
4070,2024-11-12,1066,Low,Account,10.9
4071,2025-01-05,1260,High,Billing,18.4
4072,2025-07-06,1190,Low,Outage,21.0
4073,2025-04-01,1167,Medium,Bug,5.7
4074,2024-06-05,1198,Medium,Outage,25.0
4075,2024-04-05,1156,Medium,Account,9.5
4076,2025-03-29,1047,Medium,Bug,5.8
4077,2024-01-26,1099,Low,Outage,5.5
4078,2024-04-15,1262,Low,How-to,21.1
4079,2024-02-10,1161,Low,How-to,3.8
4080,2025-06-23,1068,Medium,Account,5.2
4081,2024-04-12,1148,High,Bug,13.3
4082,2025-05-26,1106,Low,Account,10.0
4083,2024-09-26,1227,Low,How-to,22.5
4084,2024-08-10,1192,Low,Account,5.9
4085,2025-09-30,1281,Low,How-to,11.0
4086,2025-04-13,1042,Low,Account,10.5
4087,2025-10-05,1219,Medium,How-to,5.9
4088,2025-12-28,1237,Low,Account,11.7
4089,2025-01-20,1106,Medium,How-to,18.2
4090,2024-07-27,1108,Low,Bug,9.7
4091,2026-02-05,1177,Medium,Billing,17.3
4092,2025-06-23,1244,Low,Bug,16.8
4093,2025-09-10,1153,High,How-to,29.7
4094,2024-09-01,1160,Low,How-to,2.7
4095,2024-03-25,1070,Low,Bug,12.7
4096,2025-10-17,1224,Low,How-to,18.0
4097,2024-01-11,1165,Low,How-to,21.7
4098,2025-08-19,1120,Low,Billing,5.7
4099,2025-12-05,1147,Low,Account,0.8
4100,2025-12-20,1056,Medium,How-to,14.2
4101,2025-09-20,1278,Low,Billing,5.2
4102,2024-10-09,1009,Medium,Bug,28.3
4103,2025-11-30,1207,Medium,Billing,3.6
4104,2025-06-26,1123,Medium,How-to,13.1
4105,2025-10-20,1229,Critical,How-to,24.8
4106,2025-09-10,1151,Critical,How-to,8.0
4107,2024-12-21,1010,Medium,Bug,15.1
4108,2025-10-25,1120,Medium,Account,4.2
4109,2024-09-25,1104,Low,Bug,15.7
4110,2025-01-19,1213,Medium,Outage,23.1
4111,2024-02-28,1029,Low,How-to,26.3
4112,2025-08-17,1025,Medium,Bug,10.4
4113,2025-10-11,1231,Critical,Billing,23.8
4114,2025-05-04,1129,Low,Bug,7.5
4115,2024-10-23,1170,Low,Bug,4.1
4116,2024-02-05,1116,Medium,Outage,5.7
4117,2025-01-14,1068,Low,How-to,21.4
4118,2024-11-13,1211,Medium,How-to,20.3
4119,2025-08-07,1117,Critical,Outage,24.8
4120,2024-03-08,1072,Low,Billing,16.7
4121,2024-09-24,1099,Low,Bug,15.8
4122,2024-12-25,1200,Medium,Outage,11.4
4123,2025-07-09,1143,Low,Bug,33.1
4124,2024-07-05,1203,Low,How-to,18.1
4125,2026-01-27,1150,Medium,Outage,21.1
4126,2024-09-09,1026,Medium,Billing,5.0
4127,2026-01-06,1233,Low,Bug,7.7
4128,2024-10-28,1266,Low,How-to,19.9
4129,2024-03-09,1047,Low,How-to,4.0
4130,2024-02-16,1100,Medium,Account,19.0
4131,2025-03-10,1038,Critical,Outage,3.7
4132,2025-12-13,1289,Low,Outage,8.9
4133,2024-11-13,1289,High,Account,22.9
4134,2025-06-03,1297,Low,Account,3.5
4135,2024-12-29,1041,Medium,How-to,5.1
4136,2026-02-22,1137,High,Bug,20.5
4137,2026-02-11,1178,Critical,Account,10.6
4138,2025-10-25,1111,Low,How-to,11.6
4139,2025-08-27,1279,Low,Billing,4.7
4140,2024-12-27,1035,High,How-to,24.9
4141,2025-12-04,1051,Low,Billing,17.8
4142,2024-08-14,1070,Medium,How-to,39.6
4143,2024-07-29,1255,Medium,How-to,19.6
4144,2024-06-10,1091,Medium,Bug,4.0
4145,2024-03-22,1015,Low,Outage,9.6
4146,2024-11-01,1127,Critical,Billing,28.3
4147,2024-04-12,1172,Medium,Account,13.4
4148,2026-02-28,1036,Low,Outage,9.0
4149,2025-10-12,1225,High,Account,9.0
4150,2025-05-27,1284,Medium,How-to,14.0
4151,2026-02-07,1169,High,How-to,14.5
4152,2026-02-22,1201,High,Bug,22.6
4153,2025-05-26,1093,Medium,Bug,14.0
4154,2024-11-26,1293,High,Billing,9.3
4155,2025-10-14,1074,Medium,How-to,36.1
4156,2024-06-19,1155,Medium,How-to,22.6
4157,2024-09-01,1281,High,Bug,51.9
4158,2024-08-30,1156,High,How-to,29.4
4159,2024-02-15,1184,Low,Bug,1.8
4160,2025-04-03,1035,High,Account,16.8
4161,2024-05-05,1170,High,How-to,16.7
4162,2024-01-08,1231,High,Outage,14.6
4163,2024-09-30,1289,Low,Bug,23.0
4164,2026-01-10,1106,Medium,Account,15.9
4165,2024-07-27,1137,Medium,Outage,4.9
4166,2025-10-03,1167,Medium,Outage,13.5
4167,2024-08-19,1048,Low,Bug,29.1
4168,2025-07-09,1269,Low,Bug,3.1
4169,2025-05-01,1194,Low,Billing,12.5
4170,2024-10-01,1089,Low,How-to,5.9
4171,2025-10-29,1229,Low,Outage,23.2
4172,2024-09-30,1168,Low,Outage,6.8
4173,2026-01-10,1103,Low,Outage,31.3
4174,2025-02-18,1177,Medium,How-to,4.8
4175,2024-12-28,1263,Low,Account,20.9
4176,2025-10-22,1191,Medium,Bug,5.7
4177,2024-08-25,1282,Medium,How-to,10.4
4178,2024-01-16,1017,Medium,Outage,21.0
4179,2024-05-14,1137,Low,Account,8.3
4180,2026-02-02,1116,High,How-to,33.6
4181,2024-03-12,1210,Medium,Bug,17.0
4182,2024-12-23,1145,Low,How-to,5.8
4183,2025-11-09,1114,Low,Billing,14.9
4184,2025-05-22,1254,Low,How-to,8.7
4185,2024-03-15,1194,Low,Bug,33.2
4186,2025-05-20,1111,Medium,Outage,37.6
4187,2024-03-28,1147,Low,Account,12.6
4188,2024-03-22,1299,Low,Billing,23.7
4189,2024-04-04,1019,Low,Account,21.9
4190,2025-12-26,1285,Low,Billing,12.4
4191,2024-08-20,1289,Low,Bug,8.9
4192,2025-09-14,1124,Medium,Outage,17.3
4193,2024-09-03,1127,High,Billing,9.5
4194,2025-08-19,1094,Medium,Bug,11.5
4195,2024-03-25,1135,Medium,Bug,2.6
4196,2024-10-12,1001,Low,How-to,15.0
4197,2025-09-27,1153,Low,Billing,9.5
4198,2025-06-14,1006,Critical,How-to,9.2
4199,2025-06-28,1149,Low,Outage,15.3
4200,2024-12-16,1287,Low,Outage,27.6
4201,2025-02-05,1165,Medium,Outage,4.2
4202,2025-03-30,1097,Low,Bug,24.0
4203,2024-07-31,1129,Low,Account,17.3
4204,2024-08-03,1168,Low,Billing,21.0
4205,2025-01-18,1185,Low,Bug,8.5
4206,2024-10-20,1120,Low,How-to,17.8
4207,2024-01-15,1282,Low,Outage,7.5
4208,2025-06-25,1153,Medium,How-to,16.8
4209,2024-01-19,1055,Low,How-to,13.6
4210,2025-12-12,1009,Low,Bug,3.6
4211,2025-11-24,1241,High,Account,21.1
4212,2024-09-03,1036,Low,Outage,14.3
4213,2024-06-28,1069,Medium,How-to,21.0
4214,2024-01-25,1224,Low,Billing,15.1
4215,2024-06-19,1177,Low,Account,9.5
4216,2025-08-10,1068,High,Bug,11.6
4217,2024-12-14,1107,Medium,Bug,16.7
4218,2024-07-05,1285,Low,Outage,6.6
4219,2025-08-28,1004,Low,Bug,11.7
4220,2025-08-07,1263,Medium,How-to,15.7
4221,2024-12-13,1126,Low,How-to,33.8
4222,2025-07-16,1214,Medium,Billing,23.6
4223,2026-02-21,1261,Low,Outage,3.7
4224,2024-11-08,1032,Low,How-to,22.3
4225,2025-07-26,1035,Medium,Billing,7.0
4226,2025-06-21,1026,Low,Outage,25.0
4227,2024-01-29,1029,Low,Bug,9.7
4228,2025-07-03,1012,Low,How-to,14.8
4229,2024-10-25,1177,Low,Bug,14.5
4230,2025-04-01,1069,Medium,How-to,8.3
4231,2025-11-23,1178,Medium,Billing,18.4
4232,2025-12-18,1251,Low,Billing,5.5
4233,2024-03-29,1256,Low,Bug,24.2
4234,2024-05-11,1082,Medium,How-to,1.9
4235,2024-09-15,1204,Medium,How-to,5.7
4236,2024-01-26,1122,Medium,How-to,17.7
4237,2026-01-17,1078,Low,How-to,10.6
4238,2024-01-11,1046,Low,How-to,1.0
4239,2024-05-17,1293,High,Account,5.7
4240,2025-02-21,1176,Medium,Outage,53.6
4241,2025-10-06,1087,Medium,Billing,28.4
4242,2024-08-30,1079,Medium,Bug,14.4
4243,2024-04-23,1074,Critical,Bug,6.4
4244,2024-08-25,1027,Low,Billing,14.6
4245,2024-05-07,1243,Low,Outage,3.8
4246,2026-02-15,1165,High,Billing,14.9
4247,2025-09-29,1095,Low,Bug,5.5
4248,2025-01-15,1022,Low,How-to,30.0
4249,2025-04-17,1241,Critical,Bug,16.0
4250,2025-04-09,1064,Medium,Billing,12.5
4251,2025-09-04,1245,Low,How-to,6.3
4252,2025-05-10,1063,Low,How-to,8.7
4253,2025-03-20,1207,Low,Bug,2.9
4254,2024-04-05,1151,Low,Billing,17.8
4255,2024-06-13,1070,High,How-to,19.9
4256,2024-11-11,1054,High,How-to,6.2
4257,2024-06-28,1267,Medium,Outage,14.1
4258,2024-09-11,1174,Low,Outage,19.2
4259,2024-02-07,1100,Medium,Billing,18.7
4260,2025-01-02,1149,High,How-to,12.4
4261,2024-03-01,1103,High,Account,23.0
4262,2025-01-11,1153,Medium,Account,20.1
4263,2024-08-20,1030,Low,Account,18.6
4264,2024-12-09,1092,Medium,How-to,5.8
4265,2025-08-20,1277,Medium,Billing,3.4
4266,2024-05-15,1159,High,Bug,13.4
4267,2024-03-01,1251,Medium,How-to,28.9
4268,2024-12-01,1194,Low,Billing,9.5
4269,2025-09-17,1101,Medium,Account,20.9
4270,2025-08-17,1093,Medium,Billing,11.3
4271,2024-10-25,1252,Medium,How-to,40.3
4272,2025-10-22,1101,Low,How-to,5.2
4273,2026-02-05,1047,High,Bug,25.3
4274,2024-03-23,1224,Medium,How-to,4.8
4275,2025-08-18,1055,Low,Billing,1.8
4276,2025-06-03,1158,Medium,How-to,13.2
4277,2024-08-29,1171,Medium,How-to,6.4
4278,2025-05-07,1056,High,Bug,10.2
4279,2026-02-24,1131,Low,How-to,3.7
4280,2025-03-02,1042,Low,How-to,9.7
4281,2025-08-14,1179,Low,How-to,14.6
4282,2024-11-14,1231,Low,How-to,13.9
4283,2025-04-28,1068,Medium,Bug,17.5
4284,2025-06-30,1062,Medium,Billing,18.4
4285,2025-04-14,1046,Medium,Billing,1.9
4286,2025-12-05,1203,Medium,Billing,11.8
4287,2025-05-15,1179,Medium,Outage,14.0
4288,2024-08-21,1290,Medium,Billing,14.0
4289,2025-09-21,1019,Low,Billing,7.1
4290,2026-01-16,1112,Critical,Bug,18.1
4291,2025-05-01,1189,High,Outage,6.8
4292,2024-11-02,1156,Low,Bug,5.7
4293,2026-01-21,1079,Medium,Billing,14.5
4294,2024-11-23,1102,Medium,How-to,2.8
4295,2025-10-18,1144,Critical,How-to,8.4
4296,2025-08-02,1285,Medium,Bug,14.7
4297,2025-09-26,1198,Medium,Outage,39.5
4298,2026-01-27,1009,Medium,Account,8.6
4299,2024-09-24,1106,Medium,How-to,27.8
4300,2025-10-27,1038,Low,Account,11.8
4301,2024-07-08,1078,Medium,How-to,5.5
4302,2024-10-20,1266,Medium,Account,16.0
4303,2024-04-29,1204,Low,Billing,7.4
4304,2024-12-08,1097,Low,Billing,14.7
4305,2024-05-22,1103,Medium,How-to,13.5
4306,2025-03-04,1096,Medium,Account,1.7
4307,2025-07-24,1175,Low,How-to,3.5
4308,2026-01-14,1297,Medium,How-to,7.2
4309,2025-08-31,1280,Low,Bug,4.2
4310,2025-08-16,1044,Low,Billing,22.2
4311,2025-01-17,1026,Low,Outage,3.6
4312,2024-03-21,1191,Medium,Billing,10.1
4313,2026-01-03,1130,Low,Account,19.5
4314,2025-05-13,1144,Low,Bug,6.0
4315,2024-01-06,1209,High,Bug,15.6
4316,2025-02-14,1177,Medium,Outage,38.1
4317,2025-02-05,1072,Medium,Bug,11.0
4318,2024-08-22,1233,Low,How-to,21.9
4319,2025-08-08,1284,Medium,Account,27.6
4320,2024-11-15,1039,Medium,How-to,8.3
4321,2025-10-02,1233,Low,Outage,14.5
4322,2026-02-24,1133,Low,Bug,26.8
4323,2025-03-15,1274,Medium,Account,14.4
4324,2024-04-07,1161,Low,How-to,17.5
4325,2025-12-11,1062,High,Bug,32.8
4326,2025-02-06,1227,Medium,How-to,9.4
4327,2026-02-08,1248,Low,Outage,8.8
4328,2025-10-16,1182,Low,Billing,63.3
4329,2025-09-19,1213,Low,Outage,10.6
4330,2024-12-30,1243,Low,Billing,6.8
4331,2024-11-22,1195,Medium,Account,10.4
4332,2024-06-16,1188,Low,Bug,10.2
4333,2024-03-20,1298,Low,Bug,21.1
4334,2024-04-22,1264,Low,Account,8.3
4335,2025-01-06,1070,Low,Account,18.8
4336,2025-09-26,1069,Low,Bug,5.5
4337,2024-05-06,1293,Low,Account,7.2
4338,2024-12-20,1169,Medium,Account,13.7
4339,2024-03-05,1215,Medium,How-to,5.7
4340,2024-06-11,1206,Medium,Account,12.3
4341,2024-01-03,1063,Medium,Bug,0.1
4342,2025-08-21,1129,Medium,How-to,12.0
4343,2024-07-04,1216,Low,How-to,13.4
4344,2024-07-26,1265,High,Account,23.9
4345,2025-08-28,1204,Low,Bug,28.7
4346,2024-12-05,1067,High,How-to,43.2
4347,2025-08-27,1009,Low,Outage,16.0
4348,2024-12-21,1207,Medium,Outage,6.6
4349,2025-10-24,1034,Low,How-to,27.3
4350,2025-05-31,1162,Low,Bug,15.3
4351,2024-09-28,1027,Medium,Outage,7.2
4352,2025-04-28,1097,High,Bug,11.0
4353,2025-04-17,1287,Medium,Bug,18.4
4354,2024-06-16,1013,Critical,Billing,19.1
4355,2024-08-29,1005,Medium,How-to,13.2
4356,2024-08-26,1019,Low,Bug,7.4
4357,2025-03-10,1031,Medium,Bug,26.0
4358,2024-07-29,1271,Low,Bug,16.4
4359,2025-12-20,1172,Low,Billing,16.3
4360,2024-02-15,1215,Medium,How-to,2.7
4361,2024-02-25,1219,Low,Bug,25.7
4362,2025-09-08,1105,Medium,How-to,18.2
4363,2025-04-21,1191,Medium,Billing,16.7
4364,2024-03-25,1075,Low,How-to,14.6
4365,2024-03-05,1136,High,How-to,13.4
4366,2025-05-06,1237,Critical,Account,5.6
4367,2025-02-05,1296,Low,Outage,0.8
4368,2025-02-17,1171,High,Bug,4.7
4369,2025-03-21,1092,Medium,Account,13.3
4370,2024-10-03,1055,Low,Billing,17.0
4371,2025-12-13,1184,Medium,How-to,12.8
4372,2025-04-15,1101,Low,Account,9.9
4373,2024-03-31,1128,Low,Account,12.8
4374,2025-01-02,1033,Low,Bug,7.1
4375,2025-09-28,1259,High,Bug,30.7
4376,2024-02-26,1280,Medium,Outage,19.3
4377,2024-01-12,1290,Low,How-to,2.4
4378,2024-11-10,1105,Low,How-to,20.6
4379,2025-02-03,1011,High,Account,31.4
4380,2024-08-16,1158,Medium,Outage,6.1
4381,2024-04-08,1119,High,Billing,11.5
4382,2025-10-26,1130,Medium,Outage,19.2
4383,2024-04-03,1225,Low,Bug,8.1
4384,2025-12-12,1167,Low,How-to,15.4
4385,2025-12-25,1060,Critical,How-to,3.6
4386,2025-03-09,1184,High,How-to,9.8
4387,2024-01-28,1232,Medium,Account,3.7
4388,2024-11-20,1077,Low,Billing,24.9
4389,2025-07-30,1282,Medium,Account,6.3
4390,2025-09-26,1293,High,Bug,2.2
4391,2025-03-12,1067,High,How-to,13.5
4392,2026-01-19,1099,Low,How-to,18.9
4393,2024-08-06,1115,Low,Outage,30.4
4394,2025-04-21,1289,High,How-to,28.3
4395,2024-05-30,1235,Medium,Outage,24.2
4396,2025-07-11,1032,High,Bug,8.7
4397,2024-03-19,1092,High,Bug,14.8
4398,2026-01-15,1022,Low,Outage,11.6
4399,2025-08-18,1013,Low,How-to,7.3
4400,2025-10-04,1293,Critical,Billing,13.3
4401,2025-11-12,1175,Low,Account,15.8
4402,2024-11-23,1068,Medium,Billing,5.8
4403,2024-12-27,1189,Medium,How-to,14.5
4404,2025-04-13,1008,High,Bug,25.1
4405,2024-12-03,1123,Low,How-to,28.3
4406,2025-12-21,1085,Medium,Billing,16.2
4407,2024-02-20,1001,Critical,Outage,5.6
4408,2025-07-28,1215,Low,Outage,18.7
4409,2026-02-25,1004,High,Bug,19.5
4410,2024-12-05,1055,Low,How-to,7.7
4411,2024-05-26,1111,High,How-to,4.9
4412,2024-08-11,1085,Medium,How-to,41.0
4413,2025-08-13,1211,Low,How-to,15.6
4414,2025-07-30,1137,Low,How-to,2.8
4415,2024-02-02,1224,Medium,How-to,1.9
4416,2024-08-08,1030,Low,Bug,1.6
4417,2025-04-09,1111,Medium,How-to,3.2
4418,2026-02-16,1157,Low,Bug,15.6
4419,2026-02-20,1265,Low,Account,27.1
4420,2025-10-19,1281,High,Account,6.3
4421,2024-08-25,1104,Medium,Bug,23.9
4422,2024-10-06,1125,Low,Outage,6.2
4423,2025-09-07,1040,High,Bug,18.8
4424,2024-03-29,1034,Low,Account,28.4
4425,2025-01-03,1190,Medium,Bug,2.8
4426,2025-12-29,1203,Medium,Billing,10.1
4427,2024-11-22,1264,Critical,Billing,11.6
4428,2024-11-02,1156,High,How-to,2.6
4429,2025-12-19,1003,Low,Bug,12.9
4430,2025-03-18,1065,Medium,Bug,5.9
4431,2026-02-02,1233,Low,How-to,10.9
4432,2025-04-24,1057,Low,How-to,6.5
4433,2024-01-17,1180,Medium,Bug,10.1
4434,2025-10-03,1243,Medium,How-to,14.8
4435,2025-01-03,1033,Low,Billing,9.5
4436,2024-06-19,1152,High,Account,5.4
4437,2024-06-30,1059,Low,Bug,31.1
4438,2025-11-19,1194,Critical,Bug,10.5
4439,2024-05-08,1009,Low,How-to,24.9
4440,2024-08-09,1239,Low,How-to,11.6
4441,2026-01-04,1220,Low,Billing,35.2
4442,2025-01-28,1154,Medium,Outage,33.4
4443,2025-06-01,1296,Low,How-to,17.1
4444,2025-10-24,1029,Medium,Outage,27.0
4445,2025-08-09,1192,Medium,Billing,8.7
4446,2025-06-23,1163,Low,How-to,29.4
4447,2024-10-24,1099,High,Billing,9.8
4448,2025-03-07,1074,Low,Account,25.6
4449,2024-12-13,1208,Low,Billing,4.0
4450,2024-01-20,1043,High,Bug,11.1
4451,2024-07-25,1291,Low,How-to,10.6
4452,2025-04-08,1184,Low,Outage,3.1
4453,2025-08-04,1202,Low,Account,18.3
4454,2025-12-15,1064,Low,How-to,21.9
4455,2024-06-27,1062,Low,Account,38.5
4456,2024-12-23,1141,High,Account,5.5
4457,2025-01-31,1063,High,Bug,6.0
4458,2025-11-12,1191,High,How-to,8.7
4459,2024-11-03,1179,Low,Bug,7.5
4460,2024-03-10,1055,Medium,How-to,4.9
4461,2024-02-13,1219,Low,Bug,13.5
4462,2025-09-11,1207,Low,Account,11.5
4463,2024-03-06,1104,Low,Billing,19.4
4464,2025-09-07,1245,Low,Billing,5.8
4465,2025-05-09,1015,High,Account,32.7
4466,2025-10-25,1186,Medium,How-to,5.0
4467,2025-05-15,1288,High,Bug,2.1
4468,2024-03-17,1232,Critical,Bug,26.3
4469,2025-11-04,1208,Low,How-to,12.4
4470,2025-06-23,1114,Low,How-to,9.0
4471,2024-03-05,1106,High,How-to,20.5
4472,2024-07-18,1041,Critical,Outage,11.5
4473,2026-02-12,1134,Medium,Account,7.6
4474,2024-07-20,1163,Medium,Account,11.4
4475,2026-01-19,1091,High,How-to,24.4
4476,2024-01-05,1115,Medium,Account,6.1
4477,2024-03-16,1016,Critical,How-to,34.0
4478,2024-08-04,1076,Low,Bug,15.3
4479,2025-04-04,1279,Medium,How-to,6.0
4480,2024-04-29,1154,Medium,Account,6.5
4481,2025-09-08,1072,Low,Bug,8.6
4482,2024-11-07,1140,Low,Bug,12.6
4483,2024-07-03,1019,Medium,Account,21.9
4484,2025-07-09,1070,Low,How-to,4.0
4485,2025-05-02,1199,Low,Bug,21.1
4486,2025-10-30,1227,Medium,How-to,39.3
4487,2024-12-19,1288,Low,Account,17.6
4488,2024-06-04,1062,High,Outage,5.0
4489,2024-09-02,1077,Low,How-to,6.0
4490,2025-05-07,1207,Low,How-to,2.7
4491,2024-03-06,1047,Medium,How-to,21.3
4492,2025-10-08,1279,Critical,Bug,13.4
4493,2024-12-18,1158,Medium,Outage,18.8
4494,2024-12-25,1134,Medium,Outage,11.8
4495,2024-09-07,1270,Critical,Outage,16.3
4496,2025-02-06,1256,Low,Outage,12.7
4497,2025-06-29,1067,Low,Billing,30.9
4498,2024-02-05,1008,Medium,Bug,14.7
4499,2024-02-25,1175,Medium,Outage,47.6
4500,2025-11-22,1237,Low,Bug,26.9
4501,2025-11-17,1129,High,Bug,23.7
4502,2025-11-17,1202,Medium,Bug,7.9
4503,2025-11-17,1000,Medium,Billing,9.7
4504,2025-11-17,1291,Medium,Outage,11.8
4505,2025-11-17,1196,High,Outage,18.5
4506,2025-11-17,1199,High,Outage,19.0
4507,2025-11-17,1237,Critical,Bug,7.4
4508,2025-11-17,1010,Medium,Outage,13.3
4509,2025-11-17,1018,Critical,Billing,4.6
4510,2025-11-17,1268,Medium,Bug,6.5
4511,2025-11-17,1140,Medium,Billing,17.6
4512,2025-11-17,1249,Medium,Outage,12.9
4513,2025-11-17,1189,Medium,Outage,11.9
4514,2025-11-17,1223,Medium,Billing,11.7
4515,2025-11-17,1241,Medium,Outage,6.2
4516,2025-11-17,1162,High,Outage,2.5
4517,2025-11-17,1268,Medium,Billing,12.4
4518,2025-11-17,1130,High,Bug,6.7
4519,2025-11-17,1145,Medium,Outage,19.6
4520,2025-11-17,1144,Medium,Outage,37.2
4521,2025-11-17,1268,Critical,Bug,24.7
4522,2025-11-17,1259,High,Outage,4.4
4523,2025-11-17,1167,Medium,Outage,26.4
4524,2025-11-17,1035,High,Billing,17.5
4525,2025-11-17,1143,High,Bug,22.6
4526,2025-11-17,1000,Critical,Bug,24.5
4527,2025-11-17,1155,Critical,Outage,25.8
4528,2025-11-17,1054,High,Outage,26.6
4529,2025-11-17,1212,Medium,Outage,19.2
4530,2025-11-17,1205,High,Bug,8.9
4531,2025-11-17,1212,High,Billing,15.7
4532,2025-11-17,1184,Critical,Bug,20.0
4533,2025-11-17,1102,High,Bug,25.6
4534,2025-11-17,1199,Medium,Bug,25.7
4535,2025-11-17,1136,Medium,Bug,18.9
4536,2025-11-17,1048,Medium,Billing,5.8
4537,2025-11-17,1110,High,Outage,2.5
4538,2025-11-17,1100,Medium,Outage,21.4
4539,2025-11-17,1036,Medium,Billing,17.2
4540,2025-11-17,1151,High,Billing,20.4
4541,2025-11-17,1172,High,Outage,20.5
4542,2025-11-17,1022,Critical,Bug,13.9
4543,2025-11-17,1237,High,Bug,5.1
4544,2025-11-17,1285,Medium,Outage,5.3
4545,2025-11-17,1145,Medium,Outage,9.2
4546,2025-11-17,1089,High,Outage,1.0
4547,2025-11-17,1027,High,Bug,20.5
4548,2025-11-17,1106,Medium,Bug,10.7
4549,2025-11-17,1187,Medium,Bug,13.2
4550,2025-11-17,1162,Medium,Outage,10.6
4551,2025-11-17,1208,High,Outage,41.1
4552,2025-11-17,1155,Medium,Outage,13.9
4553,2025-11-17,1290,Medium,Billing,4.1
4554,2025-11-17,1051,Critical,Bug,11.8
4555,2025-11-17,1142,High,Outage,7.3
4556,2025-11-17,1090,Critical,Billing,11.1
4557,2025-11-17,1222,High,Outage,44.6
4558,2025-11-17,1162,Medium,Bug,35.4
4559,2025-11-17,1290,Medium,Bug,19.8
4560,2025-11-17,1065,High,Outage,15.5
4561,2025-11-17,1060,Critical,Outage,6.6
4562,2025-11-17,1188,Medium,Outage,8.6
4563,2025-11-17,1046,High,Outage,19.9
4564,2025-11-17,1023,Medium,Outage,6.2
4565,2025-11-17,1091,Medium,Outage,1.6
4566,2025-11-17,1069,Medium,Bug,16.2
4567,2025-11-17,1171,Medium,Billing,4.8
4568,2025-11-17,1220,High,Billing,11.9
4569,2025-11-17,1258,Medium,Outage,25.1
4570,2025-11-17,1079,Medium,Outage,19.4
4571,2025-11-17,1187,Critical,Outage,10.4
4572,2025-11-17,1206,Medium,Outage,15.1
4573,2025-11-17,1018,Medium,Outage,7.2
4574,2025-11-17,1023,Medium,Billing,4.8
4575,2025-11-17,1038,Medium,Billing,18.2
4576,2025-11-17,1209,Medium,Bug,4.5
4577,2025-11-17,1014,High,Outage,12.2
4578,2025-11-17,1212,High,Outage,31.2
4579,2025-11-17,1266,Medium,Billing,11.5
4580,2025-11-17,1175,High,Outage,15.9
4581,2025-11-17,1171,Critical,Outage,2.5
4582,2025-11-17,1185,Medium,Outage,29.7
4583,2025-11-17,1021,High,Outage,21.8
4584,2025-11-17,1058,Medium,Billing,8.8
4585,2025-11-17,1197,Medium,Billing,21.5
4586,2025-11-17,1184,Medium,Outage,18.9
4587,2025-11-17,1282,Medium,Outage,1.7
4588,2025-11-17,1134,Medium,Bug,18.5
4589,2025-11-17,1069,Medium,Billing,5.5
4590,2025-11-17,1011,Medium,Bug,12.6
4591,2025-11-17,1072,Medium,Outage,3.8
4592,2025-11-17,1170,Medium,Bug,10.3
4593,2025-11-17,1145,Medium,Billing,9.6
4594,2025-11-17,1241,Medium,Outage,15.9
