CustomerID,SignupDate,Region,CustomerSegment,ContractType,InternetService,PaymentMethod,TenureMonths,MonthlyCharges,SupportTickets90D,LatePayments12M,PaperlessBilling,StreamingService,TechSupport,SeniorCitizen,Dependents,Partner,ChurnProbability,ChurnFlag,RecommendedAction
103650,2025-12-24,North,Consumer,One Year,None,Mailed Check,54,134.02,2,2,1,1,0,1,0,1,0.8284,1,Apply billing outreach and payment plan
103651,2022-09-25,West,Consumer,One Year,Fiber,Electronic Check,31,119.53,1,0,0,1,1,0,0,1,0.717,1,Offer targeted discount review
103652,2025-11-13,North,Consumer,Month-to-Month,Fiber,Bank Transfer,29,96.44,2,1,1,0,1,0,0,1,0.8466,1,Offer contract upgrade incentive
103653,2023-09-08,North,Consumer,Month-to-Month,None,Electronic Check,30,99.31,1,0,1,0,0,0,0,0,0.8231,1,Offer contract upgrade incentive
103654,2024-10-20,South,Consumer,Month-to-Month,DSL,Bank Transfer,6,88.19,1,2,0,0,1,0,0,1,0.8514,1,Offer contract upgrade incentive
103655,2025-08-14,West,Consumer,Month-to-Month,Fiber,Electronic Check,40,51.67,2,0,1,0,0,1,0,1,0.7484,1,Provide free tech support retention offer
103656,2019-05-10,West,Consumer,One Year,Fiber,Bank Transfer,22,80.69,0,2,1,0,1,0,1,1,0.5935,1,Monitor account / standard nurture
103657,2023-09-18,North,SMB,Month-to-Month,DSL,Mailed Check,61,63.14,3,0,1,0,0,0,0,1,0.6165,1,Provide free tech support retention offer
103658,2024-06-11,North,Enterprise,Two Year,DSL,Mailed Check,3,124.72,2,3,0,1,0,0,1,1,0.8506,1,Apply billing outreach and payment plan
103659,2025-03-11,South,Enterprise,Two Year,DSL,Mailed Check,57,123.84,3,1,1,1,1,0,0,0,0.6023,1,Offer targeted discount review
103660,2022-04-20,North,Consumer,Month-to-Month,Fiber,Bank Transfer,58,60.99,0,1,1,1,1,0,0,1,0.468,1,Monitor account / standard nurture
103661,2021-12-18,South,Consumer,Two Year,Fiber,Electronic Check,36,105.63,0,1,1,1,0,0,0,1,0.6247,1,Provide free tech support retention offer
103662,2021-10-02,East,Consumer,One Year,Fiber,Electronic Check,15,92.81,2,2,1,1,0,0,1,1,0.8766,1,Apply billing outreach and payment plan
103663,2020-11-10,East,Enterprise,Two Year,DSL,Electronic Check,47,63.1,2,1,1,1,0,0,1,1,0.3502,1,Monitor account / standard nurture
103664,2023-03-31,South,SMB,Month-to-Month,DSL,Bank Transfer,53,118.61,3,0,1,1,1,0,1,1,0.7387,1,Offer targeted discount review
103665,2021-02-16,South,Enterprise,Month-to-Month,Fiber,Electronic Check,26,64.22,1,0,1,0,0,0,1,1,0.6779,1,Provide free tech support retention offer
103666,2021-05-25,East,Consumer,One Year,DSL,Bank Transfer,10,54.49,1,0,1,1,0,0,0,0,0.5177,0,Monitor account / standard nurture
103667,2025-03-01,East,SMB,Month-to-Month,None,Credit Card,20,51.53,3,0,1,1,0,1,0,0,0.7266,1,Provide free tech support retention offer
103668,2020-06-17,North,Consumer,Two Year,DSL,Credit Card,27,37.6,0,0,1,1,1,1,1,1,0.1398,0,Monitor account / standard nurture
103669,2024-06-04,East,SMB,Month-to-Month,Fiber,Mailed Check,13,120.16,1,1,0,0,0,0,0,0,0.92,0,Offer contract upgrade incentive
103670,2023-05-20,North,Enterprise,Month-to-Month,Fiber,Bank Transfer,48,37.6,2,4,1,0,1,0,1,1,0.6837,0,Apply billing outreach and payment plan
103671,2023-11-22,South,Consumer,One Year,DSL,Electronic Check,72,55.79,2,2,1,1,0,0,1,0,0.4901,1,Monitor account / standard nurture
103672,2025-05-14,East,SMB,Month-to-Month,DSL,Credit Card,20,53.29,4,0,0,1,0,0,1,0,0.723,1,Provide free tech support retention offer
103673,2020-06-10,South,SMB,Month-to-Month,Fiber,Electronic Check,60,84.58,1,1,0,1,0,1,1,0,0.7236,1,Provide free tech support retention offer
103674,2025-07-06,South,Consumer,Month-to-Month,Fiber,Credit Card,11,83.02,2,0,1,1,0,0,0,0,0.8572,1,Offer contract upgrade incentive
103675,2019-06-30,North,SMB,Two Year,Fiber,Electronic Check,31,45.13,3,1,1,1,1,0,0,0,0.5474,0,Monitor account / standard nurture
103676,2021-02-22,North,Consumer,One Year,Fiber,Electronic Check,42,108.42,0,2,0,1,1,0,0,0,0.7325,0,Apply billing outreach and payment plan
103677,2025-01-27,South,Consumer,One Year,DSL,Electronic Check,38,66.65,4,3,0,1,0,0,1,1,0.8181,0,Apply billing outreach and payment plan
103678,2022-06-16,West,Consumer,Month-to-Month,DSL,Electronic Check,22,21.18,1,0,1,1,1,1,0,0,0.5932,1,Monitor account / standard nurture
103679,2021-03-09,West,Consumer,Month-to-Month,None,Credit Card,69,65.47,1,1,0,1,0,0,1,1,0.3613,0,Monitor account / standard nurture
103680,2019-02-24,West,SMB,One Year,DSL,Bank Transfer,22,56.4,0,0,1,1,1,0,1,1,0.2614,0,Monitor account / standard nurture
103681,2023-05-28,East,Consumer,Month-to-Month,DSL,Electronic Check,16,88.48,1,1,1,0,0,0,0,1,0.8829,1,Offer contract upgrade incentive
103682,2019-11-09,West,Consumer,One Year,DSL,Credit Card,26,103.1,1,1,1,0,0,0,0,0,0.7076,1,Provide free tech support retention offer
103683,2021-06-07,West,Consumer,Two Year,None,Mailed Check,5,132.02,1,2,0,1,0,0,0,1,0.8229,1,Apply billing outreach and payment plan
103684,2020-10-06,South,SMB,One Year,Fiber,Electronic Check,18,97.92,2,0,1,1,0,0,0,0,0.8186,1,Provide free tech support retention offer
103685,2025-02-12,West,Consumer,Month-to-Month,DSL,Credit Card,47,81.33,0,1,1,1,0,0,1,1,0.5622,1,Monitor account / standard nurture
103686,2025-07-03,East,Consumer,Month-to-Month,Fiber,Mailed Check,30,97.47,2,0,1,1,1,0,0,1,0.8312,1,Offer contract upgrade incentive
103687,2019-06-27,South,SMB,One Year,Fiber,Credit Card,43,22.67,0,1,0,1,0,1,0,1,0.2145,0,Monitor account / standard nurture
103688,2022-06-08,North,SMB,Month-to-Month,Fiber,Bank Transfer,46,35.13,1,0,0,1,0,0,0,0,0.4135,1,Monitor account / standard nurture
103689,2020-05-29,East,Consumer,One Year,DSL,Credit Card,39,27.1,1,2,0,0,1,0,1,0,0.2709,0,Monitor account / standard nurture
103690,2020-09-23,West,Consumer,One Year,DSL,Mailed Check,38,108.61,1,1,0,0,1,1,1,1,0.608,1,Offer targeted discount review
103691,2021-08-19,North,Consumer,Month-to-Month,Fiber,Mailed Check,53,75.9,1,0,1,0,1,0,1,1,0.5598,0,Monitor account / standard nurture
103692,2021-12-08,North,Consumer,Two Year,DSL,Mailed Check,54,97.93,2,0,1,1,0,0,0,0,0.4737,0,Monitor account / standard nurture
103693,2025-05-23,South,Enterprise,Month-to-Month,None,Bank Transfer,12,131.26,2,1,1,1,0,1,0,0,0.92,1,Offer contract upgrade incentive
103694,2025-09-03,East,SMB,One Year,DSL,Mailed Check,12,64.33,2,1,1,0,1,0,1,1,0.6116,0,Monitor account / standard nurture
103695,2022-08-20,West,Enterprise,Month-to-Month,Fiber,Credit Card,53,80.59,1,0,1,0,1,1,0,0,0.5411,1,Monitor account / standard nurture
103696,2023-11-04,South,Consumer,One Year,Fiber,Electronic Check,4,79.07,2,2,1,0,0,0,0,0,0.9051,1,Apply billing outreach and payment plan
103697,2019-11-21,North,SMB,Month-to-Month,Fiber,Bank Transfer,52,126.68,0,1,1,1,1,0,0,0,0.7696,1,Offer contract upgrade incentive
103698,2020-10-08,South,Consumer,One Year,DSL,Electronic Check,72,51.56,2,0,1,0,1,1,1,0,0.294,1,Monitor account / standard nurture
103699,2022-03-27,East,Consumer,Two Year,None,Electronic Check,67,34.04,2,0,1,1,1,0,1,0,0.1357,0,Monitor account / standard nurture
103700,2019-01-19,North,Enterprise,Month-to-Month,None,Credit Card,39,78.13,2,0,0,0,0,0,1,1,0.4896,1,Monitor account / standard nurture
103701,2019-01-27,West,Consumer,Month-to-Month,DSL,Mailed Check,50,79.39,1,1,0,1,1,0,0,1,0.6246,1,Monitor account / standard nurture
103702,2022-08-30,East,SMB,Two Year,Fiber,Electronic Check,49,109.12,3,1,1,0,1,0,1,1,0.6561,1,Offer targeted discount review
103703,2021-03-29,South,Consumer,One Year,DSL,Electronic Check,9,83.09,0,2,0,0,0,0,1,0,0.7498,1,Apply billing outreach and payment plan
103704,2021-11-07,North,Enterprise,Month-to-Month,Fiber,Credit Card,44,44.78,1,0,1,0,1,0,1,1,0.3314,1,Monitor account / standard nurture
103705,2023-05-31,South,Consumer,Month-to-Month,DSL,Electronic Check,26,91.21,0,0,1,0,1,0,0,1,0.7369,1,Offer targeted discount review
103706,2023-02-19,North,Consumer,Two Year,None,Mailed Check,54,28.24,2,1,1,0,0,0,0,0,0.2369,0,Monitor account / standard nurture
103707,2022-05-31,South,SMB,Month-to-Month,DSL,Bank Transfer,50,66.49,2,2,1,1,0,0,0,0,0.744,0,Apply billing outreach and payment plan
103708,2020-01-21,North,SMB,Two Year,DSL,Electronic Check,28,100.35,1,1,1,1,1,0,1,1,0.5474,0,Monitor account / standard nurture
103709,2023-11-30,South,Enterprise,Two Year,Fiber,Electronic Check,11,110.18,2,2,1,0,0,0,0,0,0.8654,1,Apply billing outreach and payment plan
103710,2023-10-14,West,SMB,Two Year,Fiber,Credit Card,35,32.88,3,0,1,1,1,0,0,1,0.2539,0,Monitor account / standard nurture
103711,2025-03-22,South,Consumer,Month-to-Month,DSL,Bank Transfer,63,57.22,2,1,1,1,0,0,0,1,0.5632,1,Monitor account / standard nurture
103712,2024-01-23,West,Consumer,Month-to-Month,Fiber,Bank Transfer,67,80.92,4,1,1,0,1,0,1,0,0.7489,1,Monitor account / standard nurture
103713,2019-06-01,South,Consumer,Month-to-Month,Fiber,Bank Transfer,18,129.21,1,1,1,1,0,0,0,1,0.92,1,Offer contract upgrade incentive
103714,2025-04-04,East,SMB,Two Year,Fiber,Bank Transfer,31,78.7,1,1,0,1,0,0,1,0,0.4072,0,Monitor account / standard nurture
103715,2025-01-30,South,Consumer,Two Year,DSL,Electronic Check,70,133.44,1,0,0,1,1,0,0,0,0.4358,0,Monitor account / standard nurture
103716,2020-10-30,East,Consumer,Two Year,Fiber,Bank Transfer,32,120.38,2,1,0,1,0,0,1,1,0.6486,0,Provide free tech support retention offer
103717,2020-10-04,West,SMB,Month-to-Month,Fiber,Mailed Check,57,122.61,0,1,0,0,0,0,0,0,0.7813,1,Offer contract upgrade incentive
103718,2021-02-24,East,SMB,Two Year,Fiber,Credit Card,7,109.12,1,1,1,1,0,0,1,1,0.6704,0,Provide free tech support retention offer
103719,2023-08-28,North,SMB,One Year,Fiber,Credit Card,35,90.66,0,0,0,1,0,0,0,0,0.4407,0,Monitor account / standard nurture
103720,2023-04-09,West,Consumer,Month-to-Month,Fiber,Credit Card,12,89.94,2,1,0,0,1,0,0,0,0.8647,0,Offer contract upgrade incentive
103721,2023-09-10,East,Consumer,One Year,Fiber,Electronic Check,7,56.95,1,0,1,0,0,0,0,1,0.6706,1,Provide free tech support retention offer
103722,2020-11-10,South,Enterprise,Month-to-Month,DSL,Electronic Check,5,110.98,0,1,0,0,1,0,0,0,0.8615,1,Offer contract upgrade incentive
103723,2020-05-18,East,SMB,Month-to-Month,DSL,Electronic Check,2,87.71,2,2,0,1,0,0,0,1,0.92,1,Offer contract upgrade incentive
103724,2021-11-26,South,Consumer,One Year,DSL,Credit Card,20,117.12,1,1,0,1,0,0,0,1,0.7248,1,Provide free tech support retention offer
103725,2023-03-07,East,Consumer,Month-to-Month,DSL,Credit Card,24,31.2,1,0,1,1,1,0,0,0,0.4734,1,Monitor account / standard nurture
103726,2021-06-13,West,SMB,Month-to-Month,DSL,Electronic Check,69,74.34,1,0,1,0,1,0,0,0,0.52,0,Monitor account / standard nurture
103727,2025-09-19,South,Consumer,Two Year,Fiber,Electronic Check,57,38.95,3,1,0,0,0,0,0,0,0.4078,1,Monitor account / standard nurture
103728,2021-01-30,East,SMB,Month-to-Month,Fiber,Bank Transfer,58,59.53,3,0,1,0,1,1,0,1,0.5904,0,Monitor account / standard nurture
103729,2023-03-19,South,Consumer,Month-to-Month,Fiber,Mailed Check,70,45.31,2,0,0,1,1,0,1,0,0.3859,0,Monitor account / standard nurture
103730,2023-07-11,South,SMB,Month-to-Month,None,Electronic Check,39,125.1,2,1,0,1,0,1,0,0,0.9058,1,Offer contract upgrade incentive
103731,2019-12-04,North,Consumer,One Year,Fiber,Electronic Check,22,34.72,3,3,1,1,1,0,0,1,0.7959,1,Apply billing outreach and payment plan
103732,2022-07-31,East,Consumer,One Year,None,Bank Transfer,21,65.29,3,0,1,0,1,0,1,0,0.5133,0,Monitor account / standard nurture
103733,2019-07-28,South,Consumer,Month-to-Month,DSL,Credit Card,13,55.67,1,1,1,0,0,0,1,1,0.6934,1,Provide free tech support retention offer
103734,2023-12-23,West,Consumer,One Year,Fiber,Mailed Check,3,131.96,3,0,1,1,0,0,1,1,0.9096,1,Provide free tech support retention offer
103735,2024-03-16,North,Enterprise,One Year,DSL,Credit Card,38,84.49,1,1,1,1,0,0,1,0,0.4514,0,Monitor account / standard nurture
103736,2024-06-01,South,SMB,Month-to-Month,None,Electronic Check,70,93.28,3,0,0,1,0,0,0,1,0.6702,1,Provide free tech support retention offer
103737,2021-08-05,West,Consumer,One Year,DSL,Bank Transfer,58,29.93,3,3,0,0,0,1,1,1,0.4484,0,Monitor account / standard nurture
103738,2021-01-13,East,Consumer,Month-to-Month,Fiber,Electronic Check,66,98.27,2,2,0,1,1,0,0,0,0.8398,1,Offer contract upgrade incentive
103739,2025-09-18,South,SMB,Month-to-Month,Fiber,Mailed Check,61,41.27,5,0,0,1,1,0,0,1,0.6132,0,Monitor account / standard nurture
103740,2024-10-17,North,Enterprise,Month-to-Month,DSL,Credit Card,61,60.49,2,0,1,1,0,0,0,1,0.4175,0,Monitor account / standard nurture
103741,2024-09-20,East,Consumer,Two Year,DSL,Bank Transfer,59,97.03,3,0,1,0,1,0,0,0,0.4058,0,Monitor account / standard nurture
103742,2023-03-09,West,Consumer,Two Year,None,Electronic Check,63,55.1,2,0,1,1,0,0,1,0,0.2343,0,Monitor account / standard nurture
103743,2024-02-21,South,Consumer,Two Year,DSL,Bank Transfer,9,53.61,1,1,0,0,1,0,0,1,0.3582,0,Monitor account / standard nurture
103744,2019-06-23,West,Consumer,Month-to-Month,None,Bank Transfer,7,84.22,2,3,0,0,1,0,1,0,0.8872,1,Offer contract upgrade incentive
103745,2022-01-22,North,Consumer,Two Year,DSL,Electronic Check,64,62.46,2,0,0,1,0,0,0,0,0.2842,0,Monitor account / standard nurture
103746,2024-02-01,West,SMB,Two Year,Fiber,Mailed Check,11,29.43,3,1,1,0,1,0,1,0,0.4869,1,Monitor account / standard nurture
103747,2021-01-24,North,Enterprise,Month-to-Month,DSL,Bank Transfer,31,91.6,2,0,1,1,1,1,0,0,0.7265,0,Offer targeted discount review
103748,2019-10-07,South,Consumer,One Year,Fiber,Mailed Check,54,64.2,2,2,0,0,1,0,0,1,0.5418,1,Monitor account / standard nurture
103749,2019-07-01,West,Consumer,One Year,None,Electronic Check,44,64.52,3,0,1,1,0,0,0,1,0.5605,1,Monitor account / standard nurture
103750,2024-10-22,South,SMB,One Year,DSL,Credit Card,70,28.5,2,1,1,1,0,0,0,1,0.2031,0,Monitor account / standard nurture
103751,2020-11-11,West,Enterprise,One Year,Fiber,Electronic Check,14,115.22,5,0,1,1,0,1,0,0,0.92,1,Provide free tech support retention offer
103752,2023-06-09,East,SMB,Month-to-Month,Fiber,Electronic Check,66,22.2,1,0,1,0,0,0,0,0,0.4031,0,Monitor account / standard nurture
103753,2024-08-14,West,SMB,Month-to-Month,Fiber,Mailed Check,30,28.13,1,3,1,0,0,0,1,0,0.7552,0,Offer contract upgrade incentive
103754,2023-02-10,North,Consumer,Month-to-Month,None,Bank Transfer,39,45.23,2,0,1,0,0,0,0,0,0.5489,0,Monitor account / standard nurture
103755,2021-05-09,South,SMB,One Year,DSL,Bank Transfer,24,117.5,2,1,1,0,0,0,1,1,0.7534,1,Provide free tech support retention offer
103756,2023-08-31,South,Consumer,Month-to-Month,Fiber,Credit Card,54,72.12,1,1,0,0,1,0,0,1,0.5523,1,Monitor account / standard nurture
103757,2021-04-23,East,Consumer,Month-to-Month,Fiber,Credit Card,50,85.54,0,1,1,1,1,0,0,0,0.6364,1,Monitor account / standard nurture
103758,2019-12-05,West,Consumer,Month-to-Month,None,Bank Transfer,44,86.14,1,1,1,0,1,0,1,0,0.6231,1,Monitor account / standard nurture
103759,2023-06-22,South,SMB,Month-to-Month,None,Electronic Check,33,98.95,2,0,1,0,1,0,0,0,0.8092,1,Offer contract upgrade incentive
103760,2022-08-22,North,Consumer,One Year,Fiber,Mailed Check,6,97.94,0,1,0,1,1,1,1,1,0.7049,1,Offer targeted discount review
103761,2020-05-17,North,SMB,Month-to-Month,None,Electronic Check,37,61.91,1,0,1,1,0,0,0,0,0.648,1,Provide free tech support retention offer
103762,2023-07-04,West,Consumer,Two Year,DSL,Electronic Check,30,58.5,2,2,1,0,1,1,1,1,0.558,0,Monitor account / standard nurture
103763,2019-10-10,West,Consumer,Month-to-Month,Fiber,Bank Transfer,12,59.64,1,0,1,1,0,0,1,1,0.6941,1,Provide free tech support retention offer
103764,2023-05-20,North,Enterprise,Month-to-Month,Fiber,Credit Card,30,118.1,1,1,1,1,1,0,0,0,0.8272,1,Offer contract upgrade incentive
103765,2020-01-19,East,Consumer,One Year,Fiber,Mailed Check,5,67.43,3,0,0,1,0,0,1,1,0.7158,1,Provide free tech support retention offer
103766,2024-06-05,East,SMB,One Year,DSL,Electronic Check,34,116.64,1,2,1,0,1,0,0,1,0.7976,0,Apply billing outreach and payment plan
103767,2023-03-08,North,Consumer,Month-to-Month,Fiber,Electronic Check,4,84.59,2,1,1,0,0,0,1,1,0.92,1,Offer contract upgrade incentive
103768,2021-02-28,West,Consumer,Month-to-Month,None,Credit Card,26,66.91,1,1,0,1,1,1,0,1,0.623,1,Monitor account / standard nurture
103769,2022-01-12,East,Consumer,One Year,DSL,Credit Card,31,64.68,4,0,1,0,0,0,1,1,0.5701,1,Monitor account / standard nurture
103770,2021-02-21,South,Consumer,One Year,DSL,Bank Transfer,17,41.93,3,1,1,0,0,0,0,1,0.6156,1,Provide free tech support retention offer
103771,2020-11-05,East,Consumer,Month-to-Month,DSL,Credit Card,50,33.9,2,1,1,1,0,0,1,1,0.4726,0,Monitor account / standard nurture
103772,2024-12-25,East,SMB,One Year,Fiber,Electronic Check,51,43.28,3,0,0,1,0,0,1,0,0.4297,0,Monitor account / standard nurture
103773,2025-05-23,East,Consumer,One Year,None,Credit Card,7,133.86,1,0,0,0,1,0,1,1,0.665,0,Offer targeted discount review
103774,2022-09-06,West,Consumer,Month-to-Month,DSL,Credit Card,21,127.12,4,1,0,1,0,0,0,0,0.92,1,Offer contract upgrade incentive
103775,2024-12-26,East,SMB,Month-to-Month,Fiber,Bank Transfer,37,127.48,5,0,0,0,0,0,1,1,0.9114,1,Offer contract upgrade incentive
103776,2023-10-17,North,SMB,Month-to-Month,Fiber,Electronic Check,11,106.46,1,2,1,0,0,1,0,1,0.92,1,Offer contract upgrade incentive
103777,2019-11-10,West,Enterprise,Month-to-Month,Fiber,Electronic Check,32,132.35,0,0,1,1,1,1,0,1,0.84,1,Offer contract upgrade incentive
103778,2025-04-10,South,Consumer,Month-to-Month,Fiber,Electronic Check,49,24.8,0,3,1,0,1,0,0,0,0.6611,0,Apply billing outreach and payment plan
103779,2019-08-10,East,SMB,Month-to-Month,DSL,Bank Transfer,47,108.56,1,0,1,1,1,0,0,1,0.648,1,Offer targeted discount review
103780,2020-07-17,North,Consumer,One Year,Fiber,Mailed Check,60,22.0,2,2,1,0,1,0,0,1,0.3673,1,Monitor account / standard nurture
103781,2021-01-10,West,Consumer,Month-to-Month,DSL,Mailed Check,61,27.39,2,1,0,1,1,1,0,1,0.4332,0,Monitor account / standard nurture
103782,2021-07-23,South,Consumer,One Year,DSL,Mailed Check,53,108.56,1,0,1,0,1,1,0,0,0.5617,1,Offer targeted discount review
103783,2019-05-30,South,Consumer,Month-to-Month,DSL,Bank Transfer,46,112.21,2,0,1,1,0,1,1,0,0.7921,0,Offer contract upgrade incentive
103784,2020-12-27,East,Consumer,Month-to-Month,Fiber,Bank Transfer,14,52.63,2,1,0,1,0,0,1,1,0.7483,1,Provide free tech support retention offer
103785,2022-05-29,North,Consumer,Month-to-Month,Fiber,Electronic Check,61,109.84,1,1,1,0,0,0,0,0,0.8501,1,Offer contract upgrade incentive
103786,2021-03-09,East,Consumer,Month-to-Month,None,Mailed Check,45,91.46,4,0,0,1,1,0,1,1,0.7323,1,Offer targeted discount review
103787,2019-07-16,North,Consumer,Month-to-Month,None,Credit Card,5,88.4,1,1,1,0,0,0,1,0,0.8251,1,Offer contract upgrade incentive
103788,2021-09-07,South,Consumer,Month-to-Month,DSL,Electronic Check,9,66.82,0,0,1,1,0,1,0,0,0.8029,1,Offer contract upgrade incentive
103789,2023-04-01,South,Consumer,Month-to-Month,Fiber,Mailed Check,22,62.27,3,1,0,1,1,0,0,0,0.8451,0,Offer contract upgrade incentive
103790,2020-08-16,North,Enterprise,Month-to-Month,Fiber,Credit Card,42,30.98,1,1,0,0,0,0,1,1,0.3667,0,Monitor account / standard nurture
103791,2020-10-07,South,SMB,Two Year,DSL,Electronic Check,49,63.84,1,0,0,1,0,0,0,0,0.2791,1,Monitor account / standard nurture
103792,2021-11-27,West,SMB,Month-to-Month,Fiber,Mailed Check,7,44.26,0,2,1,0,1,0,0,0,0.7829,1,Offer contract upgrade incentive
103793,2025-06-23,North,Enterprise,Month-to-Month,Fiber,Bank Transfer,60,39.5,1,2,1,1,0,0,1,1,0.4455,0,Monitor account / standard nurture
103794,2021-12-19,North,Consumer,One Year,Fiber,Electronic Check,62,131.33,1,0,1,1,1,0,1,1,0.613,0,Offer targeted discount review
103795,2025-04-08,South,Consumer,Two Year,DSL,Bank Transfer,72,41.98,1,1,1,1,0,0,1,1,0.1215,1,Monitor account / standard nurture
103796,2019-03-07,North,SMB,One Year,Fiber,Mailed Check,20,91.13,1,1,1,1,1,0,0,1,0.7027,1,Offer targeted discount review
103797,2025-09-24,North,Consumer,One Year,DSL,Mailed Check,16,120.85,1,1,1,1,1,0,1,1,0.7691,1,Offer targeted discount review
103798,2021-10-02,North,Consumer,Two Year,Fiber,Bank Transfer,65,131.28,3,1,1,0,0,0,0,0,0.6991,1,Provide free tech support retention offer
103799,2021-07-04,North,Consumer,Month-to-Month,None,Bank Transfer,27,96.57,0,2,1,1,0,0,0,0,0.8182,1,Offer contract upgrade incentive
103800,2024-02-23,East,Consumer,Two Year,Fiber,Electronic Check,54,83.55,2,2,1,1,1,0,1,0,0.588,0,Monitor account / standard nurture
103801,2022-09-01,East,SMB,One Year,Fiber,Electronic Check,44,77.1,0,0,1,0,1,0,1,1,0.3775,0,Monitor account / standard nurture
103802,2021-07-16,South,Consumer,Month-to-Month,DSL,Bank Transfer,32,30.32,3,1,1,0,0,0,1,0,0.6619,0,Provide free tech support retention offer
103803,2025-09-24,West,Consumer,One Year,Fiber,Credit Card,68,87.22,3,0,1,1,1,0,0,0,0.4735,0,Monitor account / standard nurture
103804,2025-05-22,North,SMB,One Year,Fiber,Credit Card,66,119.71,3,1,1,1,1,0,1,0,0.6417,1,Offer targeted discount review
103805,2019-10-03,West,SMB,Two Year,DSL,Electronic Check,64,118.27,1,1,1,1,0,0,0,1,0.5252,0,Monitor account / standard nurture
103806,2024-02-19,South,Consumer,Month-to-Month,None,Electronic Check,33,26.75,1,1,0,0,0,0,1,0,0.5363,0,Monitor account / standard nurture
103807,2020-05-02,South,SMB,Two Year,Fiber,Bank Transfer,41,113.88,1,1,1,1,1,0,0,1,0.5195,1,Monitor account / standard nurture
103808,2022-10-31,West,SMB,One Year,Fiber,Credit Card,62,32.8,4,1,0,0,0,0,0,1,0.3697,1,Monitor account / standard nurture
103809,2023-07-25,North,SMB,Month-to-Month,Fiber,Credit Card,18,102.13,2,0,0,0,1,0,0,0,0.8179,0,Offer contract upgrade incentive
103810,2023-07-12,North,Consumer,One Year,Fiber,Bank Transfer,38,82.77,1,2,1,1,0,0,0,0,0.6993,1,Apply billing outreach and payment plan
103811,2019-06-09,North,Consumer,Month-to-Month,Fiber,Mailed Check,17,112.91,1,0,1,1,0,0,0,0,0.9001,1,Offer contract upgrade incentive
103812,2022-08-12,North,SMB,Month-to-Month,DSL,Credit Card,63,93.12,1,1,1,1,0,1,0,0,0.6704,1,Provide free tech support retention offer
103813,2024-03-16,East,Consumer,Month-to-Month,Fiber,Credit Card,43,57.74,1,1,1,1,1,0,0,1,0.5923,0,Monitor account / standard nurture
103814,2024-03-10,East,Consumer,Month-to-Month,None,Electronic Check,38,56.38,3,1,1,1,1,0,1,0,0.7519,1,Offer contract upgrade incentive
103815,2019-11-14,South,Consumer,Month-to-Month,None,Bank Transfer,44,98.65,0,1,1,0,0,1,0,1,0.6959,0,Provide free tech support retention offer
103816,2019-07-30,East,Consumer,Month-to-Month,Fiber,Mailed Check,68,130.97,1,0,1,1,1,0,1,0,0.7353,1,Offer targeted discount review
103817,2022-08-05,East,Consumer,Two Year,Fiber,Electronic Check,16,86.84,4,0,1,1,1,0,0,1,0.7669,0,Monitor account / standard nurture
103818,2023-08-17,West,Consumer,Two Year,Fiber,Electronic Check,52,109.11,3,4,1,1,1,0,0,1,0.8676,1,Apply billing outreach and payment plan
103819,2022-11-15,South,SMB,One Year,None,Mailed Check,49,116.24,3,0,1,0,0,1,0,1,0.7036,1,Provide free tech support retention offer
103820,2021-05-04,South,SMB,Two Year,DSL,Bank Transfer,44,32.42,0,0,0,0,0,0,0,1,0.095,0,Monitor account / standard nurture
103821,2022-04-01,North,Consumer,Month-to-Month,None,Electronic Check,71,41.09,7,1,1,0,0,0,0,1,0.8157,1,Offer contract upgrade incentive
103822,2019-07-02,South,SMB,Month-to-Month,DSL,Bank Transfer,29,52.6,0,1,1,0,1,0,0,0,0.5446,0,Monitor account / standard nurture
103823,2020-05-17,South,SMB,Month-to-Month,DSL,Credit Card,26,64.53,0,0,1,1,1,0,1,1,0.4426,1,Monitor account / standard nurture
103824,2020-08-19,South,Consumer,Two Year,Fiber,Electronic Check,7,124.95,1,0,0,1,1,0,1,0,0.7301,1,Offer targeted discount review
103825,2019-10-24,East,SMB,Two Year,Fiber,Electronic Check,21,84.67,2,2,0,1,0,0,1,1,0.7114,1,Apply billing outreach and payment plan
103826,2021-06-04,South,Consumer,Month-to-Month,DSL,Bank Transfer,67,89.53,3,1,0,1,0,0,0,0,0.7246,1,Provide free tech support retention offer
103827,2024-10-25,North,SMB,Month-to-Month,Fiber,Electronic Check,18,86.57,3,0,1,1,1,0,0,1,0.8872,1,Offer contract upgrade incentive
103828,2024-09-02,East,Enterprise,Month-to-Month,DSL,Electronic Check,29,119.2,2,2,1,1,0,1,0,1,0.92,1,Offer contract upgrade incentive
103829,2023-02-05,North,Consumer,Month-to-Month,Fiber,Credit Card,44,54.8,1,1,1,1,0,1,1,0,0.6361,1,Provide free tech support retention offer
103830,2024-09-08,North,Consumer,One Year,DSL,Mailed Check,38,69.51,0,2,1,1,0,0,0,0,0.5879,1,Monitor account / standard nurture
103831,2023-09-26,South,Consumer,Month-to-Month,Fiber,Electronic Check,29,104.27,3,0,1,1,1,0,1,0,0.8983,1,Offer contract upgrade incentive
103832,2023-03-11,South,SMB,Month-to-Month,Fiber,Credit Card,53,102.41,3,2,0,1,0,1,0,0,0.8826,1,Offer contract upgrade incentive
